timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1643195462665,1059,AboutPage,500,Internal Server Error,Thread Group 1-26,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,160,38,38,https://lifecharger.org/about,1059,0,0
1643195450413,14132,HomePage,200,OK,Thread Group 1-20,text,true,,46041,117,38,38,https://lifecharger.org/,13620,0,1548
1643195450580,13995,HomePage,200,OK,Thread Group 1-21,text,true,,46041,117,38,38,https://lifecharger.org/,13468,0,556
1643195454084,10560,HomePage,200,OK,Thread Group 1-42,text,true,,46041,117,38,38,https://lifecharger.org/,10042,0,578
1643195449077,15614,HomePage,200,OK,Thread Group 1-12,text,true,,46041,117,38,38,https://lifecharger.org/,15102,0,1554
1643195452417,12275,HomePage,200,OK,Thread Group 1-32,text,true,,46041,117,38,38,https://lifecharger.org/,11752,0,536
1643195450747,14303,HomePage,200,OK,Thread Group 1-22,text,true,,46041,117,38,38,https://lifecharger.org/,13460,0,1540
1643195456090,9614,HomePage,200,OK,Thread Group 1-54,text,true,,46041,117,38,38,https://lifecharger.org/,9102,0,531
1643195452081,13643,HomePage,200,OK,Thread Group 1-30,text,true,,46041,117,38,38,https://lifecharger.org/,13133,0,533
1643195449744,16344,HomePage,200,OK,Thread Group 1-16,text,true,,46041,117,38,38,https://lifecharger.org/,15503,0,542
1643195451748,14894,HomePage,200,OK,Thread Group 1-28,text,true,,46041,117,38,38,https://lifecharger.org/,14372,0,572
1643195450244,16399,HomePage,200,OK,Thread Group 1-19,text,true,,46041,117,38,38,https://lifecharger.org/,15888,0,1539
1643195461652,10880,AboutPage,500,Internal Server Error,Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1447,321,38,38,https://lifecharger.org/about/,10404,0,0
1643195461652,10404,AboutPage-0,301,Moved Permanently,Thread Group 1-9,text,true,,552,160,38,38,https://lifecharger.org/about,10404,0,0
1643195472058,474,AboutPage-1,500,Internal Server Error,Thread Group 1-9,text,false,,895,161,38,38,https://lifecharger.org/about/,474,0,0
1643195466644,8073,AboutPage,500,Internal Server Error,Thread Group 1-28,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1447,321,38,38,https://lifecharger.org/about/,7548,0,0
1643195466644,7548,AboutPage-0,301,Moved Permanently,Thread Group 1-28,text,true,,552,160,38,38,https://lifecharger.org/about,7548,0,0
1643195474193,524,AboutPage-1,500,Internal Server Error,Thread Group 1-28,text,false,,895,161,38,38,https://lifecharger.org/about/,523,0,0
1643195466646,8984,AboutPage,500,Internal Server Error,Thread Group 1-19,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1447,321,38,38,https://lifecharger.org/about/,8477,0,0
1643195466646,8477,AboutPage-0,301,Moved Permanently,Thread Group 1-19,text,true,,552,160,38,38,https://lifecharger.org/about,8477,0,0
1643195475125,505,AboutPage-1,500,Internal Server Error,Thread Group 1-19,text,false,,895,161,38,38,https://lifecharger.org/about/,505,0,0
1643195464576,12048,AboutPage,500,Internal Server Error,Thread Group 1-21,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1447,321,38,38,https://lifecharger.org/about/,11515,0,0
1643195464576,11515,AboutPage-0,301,Moved Permanently,Thread Group 1-21,text,true,,552,160,38,38,https://lifecharger.org/about,11515,0,0
1643195476093,531,AboutPage-1,500,Internal Server Error,Thread Group 1-21,text,false,,895,161,38,38,https://lifecharger.org/about/,531,0,0
1643195464693,12034,AboutPage,500,Internal Server Error,Thread Group 1-32,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1447,321,38,38,https://lifecharger.org/about/,11483,0,0
1643195464693,11483,AboutPage-0,301,Moved Permanently,Thread Group 1-32,text,true,,552,160,38,38,https://lifecharger.org/about,11483,0,0
1643195476178,549,AboutPage-1,500,Internal Server Error,Thread Group 1-32,text,false,,895,161,38,38,https://lifecharger.org/about/,548,0,0
1643195460646,16113,ArchivesPage,500,Internal Server Error,Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,38,38,https://lifecharger.org/archives,16112,0,15554
1643195460930,16065,2MinuteRulePage,500,Internal Server Error,Thread Group 1-55,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,130,38,38,https://lifecharger.org/2-minute-rule,16065,0,15572
1643195472534,4509,ArchivesPage,500,Internal Server Error,Thread Group 1-9,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,37,37,https://lifecharger.org/archives,4509,0,3566
1643195465724,11319,AboutPage,500,Internal Server Error,Thread Group 1-30,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1447,321,37,37,https://lifecharger.org/about/,10391,0,0
1643195465724,10391,AboutPage-0,301,Moved Permanently,Thread Group 1-30,text,true,,552,160,37,37,https://lifecharger.org/about,10391,0,0
1643195476116,927,AboutPage-1,500,Internal Server Error,Thread Group 1-30,text,false,,895,161,37,37,https://lifecharger.org/about/,927,0,0
1643195457700,19661,AboutPage,200,OK,Thread Group 1-57,text,true,,33234,283,37,37,https://lifecharger.org/about/,8420,0,1135
1643195457700,8420,AboutPage-0,301,Moved Permanently,Thread Group 1-57,text,true,,572,122,37,37,https://lifecharger.org/about,8420,0,1135
1643195466121,11240,AboutPage-1,200,OK,Thread Group 1-57,text,true,,32662,161,37,37,https://lifecharger.org/about/,10983,0,0
1643195465707,12028,AboutPage,500,Internal Server Error,Thread Group 1-54,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1447,321,37,37,https://lifecharger.org/about/,11418,0,0
1643195465707,11418,AboutPage-0,301,Moved Permanently,Thread Group 1-54,text,true,,552,160,37,37,https://lifecharger.org/about,11418,0,0
1643195477127,608,AboutPage-1,500,Internal Server Error,Thread Group 1-54,text,false,,895,161,37,37,https://lifecharger.org/about/,608,0,0
1643195466090,11653,AboutPage,500,Internal Server Error,Thread Group 1-16,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",1447,321,37,37,https://lifecharger.org/about/,11035,0,0
1643195466090,11035,AboutPage-0,301,Moved Permanently,Thread Group 1-16,text,true,,552,160,37,37,https://lifecharger.org/about,11035,0,0
1643195477127,616,AboutPage-1,500,Internal Server Error,Thread Group 1-16,text,false,,895,161,37,37,https://lifecharger.org/about/,615,0,0
1643195477364,517,ArchivesPage,500,Internal Server Error,Thread Group 1-57,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,37,37,https://lifecharger.org/archives,516,0,0
1643195461661,16465,AboutPage,200,OK,Thread Group 1-8,text,true,,33214,321,37,37,https://lifecharger.org/about/,8564,0,0
1643195461661,8564,AboutPage-0,301,Moved Permanently,Thread Group 1-8,text,true,,552,160,37,37,https://lifecharger.org/about,8564,0,0
1643195470227,7899,AboutPage-1,200,OK,Thread Group 1-8,text,true,,32662,161,37,37,https://lifecharger.org/about/,7853,0,0
1643195461706,16431,AboutPage,200,OK,Thread Group 1-17,text,true,,33214,321,37,37,https://lifecharger.org/about/,7387,0,0
1643195461706,7387,AboutPage-0,301,Moved Permanently,Thread Group 1-17,text,true,,552,160,37,37,https://lifecharger.org/about,7387,0,0
1643195469094,9043,AboutPage-1,200,OK,Thread Group 1-17,text,true,,32662,161,37,37,https://lifecharger.org/about/,8997,0,0
1643195476728,1897,ArchivesPage,500,Internal Server Error,Thread Group 1-32,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,37,37,https://lifecharger.org/archives,1896,0,540
1643195478128,545,ArchivesPage,500,Internal Server Error,Thread Group 1-8,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,37,37,https://lifecharger.org/archives,544,0,0
1643195478139,659,ArchivesPage,500,Internal Server Error,Thread Group 1-17,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,37,37,https://lifecharger.org/archives,659,0,0
1643195476626,2182,ArchivesPage,500,Internal Server Error,Thread Group 1-21,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,37,37,https://lifecharger.org/archives,2182,0,1558
1643195477737,1179,ArchivesPage,500,Internal Server Error,Thread Group 1-54,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,37,37,https://lifecharger.org/archives,1179,0,528
1643195476761,2191,2MinuteRulePage,500,Internal Server Error,Thread Group 1-6,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,168,37,37,https://lifecharger.org/2-minute-rule,2191,0,536
1643195477744,1310,ArchivesPage,500,Internal Server Error,Thread Group 1-16,text,false,"Test failed: code expected to equal /

****** received  : [[[5]]]00

****** comparison: [[[2]]]00

/",895,163,36,36,https://lifecharger.org/archives,1310,0,525
1643195464692,14449,AboutPage,200,OK,Thread Group 1-12,text,true,,33208,321,36,36,https://lifecharger.org/about/,6498,0,0
1643195464692,6498,AboutPage-0,301,Moved Permanently,Thread Group 1-12,text,true,,552,160,36,36,https://lifecharger.org/about,6498,0,0
1643195471191,7950,AboutPage-1,200,OK,Thread Group 1-12,text,true,,32656,161,36,36,https://lifecharger.org/about/,7067,0,0
1643195455043,24356,AboutPage,200,OK,Thread Group 1-35,text,true,,33234,283,36,36,https://lifecharger.org/about/,11106,0,529
1643195455043,11106,AboutPage-0,301,Moved Permanently,Thread Group 1-35,text,true,,572,122,36,36,https://lifecharger.org/about,11106,0,529
1643195466149,13250,AboutPage-1,200,OK,Thread Group 1-35,text,true,,32662,161,36,36,https://lifecharger.org/about/,12993,0,0
1643195460760,18671,AboutPage,200,OK,Thread Group 1-13,text,true,,33214,321,36,36,https://lifecharger.org/about/,8402,0,0
1643195460760,8402,AboutPage-0,301,Moved Permanently,Thread Group 1-13,text,true,,552,160,36,36,https://lifecharger.org/about,8402,0,0
1643195469164,10267,AboutPage-1,200,OK,Thread Group 1-13,text,true,,32662,161,36,36,https://lifecharger.org/about/,9091,0,0
1643195459580,20043,2MinuteRulePage,200,OK,Thread Group 1-53,text,true,,37543,299,36,36,https://lifecharger.org/2-minute-rule/,10446,0,1112
